cve_id,state,vendor,package,ecosystem,owner,owner_nameable,owner_tier,owner_method,self_disclosed,rule,rule_strength,rule_basis,days_public,hours_public,past_expectation,public_date,feed_count,sources,advisory_url,refs,description
CVE-2026-50018,RESERVED,,github.com/SpectoLabs/hoverfly,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,37,888,True,2026-07-14,2,"ghsa,osv",https://github.com/advisories/GHSA-42j2-w334-qxw7,ghsa:GHSA-42j2-w334-qxw7;osv:Go:github.com/SpectoLabs/hoverfly,Hoverfly: Denial of Service via Goroutine Leak in Remote Post-Serve Actions
CVE-2026-50013,RESERVED,,github.com/SpectoLabs/hoverfly,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,37,888,True,2026-07-14,2,"ghsa,osv",https://github.com/advisories/GHSA-qrh4-p6v4-mrfg,ghsa:GHSA-qrh4-p6v4-mrfg;osv:Go:github.com/SpectoLabs/hoverfly,Hoverfly: Process Crash via Concurrent Map Write Race Condition in Diff Mode
CVE-2026-45710,RESERVED,,facturascripts/facturascripts,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,37,888,True,2026-07-14,2,"ghsa,osv",https://github.com/advisories/GHSA-3x7p-v8hj-xh5m,ghsa:GHSA-3x7p-v8hj-xh5m;osv:Packagist:facturascripts/facturascripts,FacturaScripts: Stored XSS in WidgetVariante and WidgetSubcuenta modal lists via HTML-attribute decoding of `Tools::noHtml`-escaped quotes inside `onclick=`
CVE-2026-45263,RESERVED,,facturascripts/facturascripts,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,37,888,True,2026-07-14,2,"ghsa,osv",https://github.com/advisories/GHSA-2p5x-4jr6-x5jg,ghsa:GHSA-2p5x-4jr6-x5jg;osv:Packagist:facturascripts/facturascripts,FacturaScripts: CSV formula injection in CSVExport allows authenticated low-priv users to plant payloads that execute when an admin opens the export
CVE-2026-45693,RESERVED,,facturascripts/facturascripts,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,37,888,True,2026-07-14,2,"ghsa,osv",https://github.com/advisories/GHSA-cv65-7cg8-r623,ghsa:GHSA-cv65-7cg8-r623;osv:Packagist:facturascripts/facturascripts,FacturaScripts: Unauthenticated Path Traversal in Static File Controllers Reads Private MyFiles Documents
CVE-2026-45262,RESERVED,,facturascripts/facturascripts,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,37,888,True,2026-07-14,2,"ghsa,osv",https://github.com/advisories/GHSA-5qmh-x653-g8qj,ghsa:GHSA-5qmh-x653-g8qj;osv:Packagist:facturascripts/facturascripts,FacturaScripts: Authenticated SQL injection in the FacturaScripts REST API filter parameter via parenthesis bypass in `Where::sqlColumn`
CVE-2026-44300,RESERVED,,github.com/opencost/opencost,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,37,888,True,2026-07-14,2,"ghsa,osv",https://github.com/advisories/GHSA-wmj8-9953-vff5,ghsa:GHSA-wmj8-9953-vff5;osv:Go:github.com/opencost/opencost,OpenCost ServiceKey Endpoint Unauthorized Credential Overwrite/Injection
CVE-2026-52828,RESERVED,,kimai/kimai,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,37,888,True,2026-07-14,2,"ghsa,osv",https://github.com/advisories/GHSA-rw46-qg69-vg6h,ghsa:GHSA-rw46-qg69-vg6h;osv:Packagist:kimai/kimai,Kimai: ExportTemplate CRUD Missing Authorization Check Allows Unauthorized TEAMLEAD Access
CVE-2026-52827,RESERVED,,kimai/kimai,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,37,888,True,2026-07-14,2,"ghsa,osv",https://github.com/advisories/GHSA-v8hx-4vx8-wc96,ghsa:GHSA-v8hx-4vx8-wc96;osv:Packagist:kimai/kimai,"Kimai: Pre-2FA KIMAI_SESSION cookie grants full authenticated REST API access, bypassing TOTP"
CVE-2026-52826,RESERVED,,kimai/kimai,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,37,888,True,2026-07-14,2,"ghsa,osv",https://github.com/advisories/GHSA-2xgg-2x8h-8xw4,ghsa:GHSA-2xgg-2x8h-8xw4;osv:Packagist:kimai/kimai,"Kimai: Improper Authorization in Project, Customer, and Activity Rate Edit Endpoints Allows Cross-Scope Rate Manipulation"
CVE-2026-52825,RESERVED,,kimai/kimai,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,37,888,True,2026-07-14,2,"ghsa,osv",https://github.com/advisories/GHSA-xv4r-4885-gwpg,ghsa:GHSA-xv4r-4885-gwpg;osv:Packagist:kimai/kimai,Kimai has Improper Authorization in Team Member and Team Activity Assignment APIs Which Allows Expansion of Team Scope Beyond Authorized Visibility
CVE-2026-52824,RESERVED,,kimai/kimai,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,37,888,True,2026-07-14,2,"ghsa,osv",https://github.com/advisories/GHSA-jr9p-4h4j-6c58,ghsa:GHSA-jr9p-4h4j-6c58;osv:Packagist:kimai/kimai,Kimai: Default APP_SECRET in Docker Image Enables Cookie Forgery and Account Takeover
CVE-2026-52823,RESERVED,,kimai/kimai,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,37,888,True,2026-07-14,2,"ghsa,osv",https://github.com/advisories/GHSA-r8vr-m544-qh4h,ghsa:GHSA-r8vr-m544-qh4h;osv:Packagist:kimai/kimai,Kimai: Login CSRF in the Timesheet Stop and Restart API Endpoints Allows Unauthorized State Changes
CVE-2026-52822,RESERVED,,kimai/kimai,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,37,888,True,2026-07-14,2,"ghsa,osv",https://github.com/advisories/GHSA-c6w6-57jj-62vh,ghsa:GHSA-c6w6-57jj-62vh;osv:Packagist:kimai/kimai,Improper Authorization in Kimai Timesheet Restart and Duplicate Allows New Timesheets After Project Access Revocation
CVE-2026-52821,RESERVED,,kimai/kimai,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,37,888,True,2026-07-14,2,"ghsa,osv",https://github.com/advisories/GHSA-3q6q-26vg-v97x,ghsa:GHSA-3q6q-26vg-v97x;osv:Packagist:kimai/kimai,Kimai: Improper Authorization Through Activity Creation with Preset Project Allows Creation Under Unauthorized Projects
CVE-2026-14957,RESERVED,Red Hat,libreswan,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,36,864,True,2026-07-15,4,"alas,debian,redhat,ubuntu",https://access.redhat.com/security/cve/CVE-2026-14957,alas:CVE-2026-14957;debian:libreswan;redhat:CVE-2026-14957;ubuntu:CVE-2026-14957,"In Libreswan before 5.3.2, when the operating system and Libreswan are running in FIPS mode and at least one CA certificate is loaded, a malformed X.509 certificate payload can cau"
CVE-2026-73147,RESERVED,Red Hat,svxlink,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,36,864,True,2026-07-15,3,"debian,redhat,ubuntu",https://access.redhat.com/security/cve/CVE-2026-73147,debian:svxlink;redhat:CVE-2026-73147;ubuntu:CVE-2026-73147, [GHSA-pc2g-2p95-4cr5: TCL command injection in reflector client]
CVE-2026-73141,RESERVED,Red Hat,svxlink,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,36,864,True,2026-07-15,3,"debian,redhat,ubuntu",https://access.redhat.com/security/cve/CVE-2026-73141,debian:svxlink;redhat:CVE-2026-73141;ubuntu:CVE-2026-73141, [GHSA-xmcv-mjpv-x46q: Audio decoders: stack VLA exhaustion]
CVE-2026-58196,RESERVED,,github.com/stacklok/toolhive,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-pr64-jmmf-jp54,ghsa:GHSA-pr64-jmmf-jp54;osv:Go:github.com/stacklok/toolhive,"ToolHive: SSRF in remote MCP server authentication discovery (host-side, bypasses container isolation)"
CVE-2026-54504,RESERVED,,@andrea9293/mcp-documentation-server,npm,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-6f5r-5672-72j7,ghsa:GHSA-6f5r-5672-72j7;osv:npm:@andrea9293/mcp-documentation-server,@andrea9293/mcp-documentation-server: Web UI API binds to all interfaces without authentication by default
CVE-2026-50285,RESERVED,,github.com/pomerium/pomerium,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-ggw3-5987-rx77,ghsa:GHSA-ggw3-5987-rx77;osv:Go:github.com/pomerium/pomerium,Pomerium Pre-Auth Memory Exhaustion via Unbounded zstd Decompression in HPKE Callback
CVE-2026-50276,RESERVED,,datadog,RubyGems,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-p5f6-rccc-jv98,ghsa:GHSA-p5f6-rccc-jv98;osv:RubyGems:datadog,dd-trace-rb: Improper parsing of W3C baggage headers may lead to DoS
CVE-2026-50270,RESERVED,,com.datadoghq,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-74xj-wh4w-vqxc,ghsa:GHSA-74xj-wh4w-vqxc;osv:Maven:com.datadoghq:dd-java-agent,dd-trace-java: Improper parsing of W3C baggage headers may lead to DoS
CVE-2026-54495,RESERVED,,github.com/open-feature/open-feature-operator,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-398h-7f66-3h4p,ghsa:GHSA-398h-7f66-3h4p;osv:Go:github.com/open-feature/open-feature-operator,open-feature-operator: Cross-namespace FeatureFlagSource and InProcessConfiguration resolution exposes spec contents on multi-tenant clusters
CVE-2026-54254,RESERVED,,cyberdrop-dl-patched,PyPI,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-f5pf-q7c7-m3vv,ghsa:GHSA-f5pf-q7c7-m3vv;osv:PyPI:cyberdrop-dl-patched,Pixeldrain API key shared with unverified thirdparty sites
CVE-2026-54457,RESERVED,,tensorzero,PyPI,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-824w-x939-6cmc,ghsa:GHSA-824w-x939-6cmc;osv:PyPI:tensorzero,TensorZero Gateway: Arbitrary file read and SSRF in internal object storage endpoint
CVE-2026-54452,RESERVED,,github.com/doyensec/safeurl,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-xgch-x3mx-cm3c,ghsa:GHSA-xgch-x3mx-cm3c;osv:Go:github.com/doyensec/safeurl,safeurl is Missing IPv6 CIDR Ranges in Blocklist
CVE-2026-53656,RESERVED,,fiftyone,PyPI,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-q78p-hj9h-5466,ghsa:GHSA-q78p-hj9h-5466;osv:PyPI:fiftyone,"FiftyOne App server uses wildcard CORS (Access-Control-Allow-Origin: *), enabling cross-origin reads of local server data"
CVE-2026-54450,RESERVED,,github.com/stacklok/toolhive,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-pph6-vfjv-vpjw,ghsa:GHSA-pph6-vfjv-vpjw;osv:Go:github.com/stacklok/toolhive,"ToolHive: SSRF guard misses IPv6 NAT64 ranges (64:ff9b::/96, 64:ff9b:1::/48), allowing metadata/internal access behind a NAT64 gateway"
CVE-2026-62944,RESERVED,,mantisbt/mantisbt,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-h2wf-967x-gxvw,ghsa:GHSA-h2wf-967x-gxvw;osv:Packagist:mantisbt/mantisbt,MantisBT: Stored XSS in print_all_bug_page_word.php
CVE-2026-52883,RESERVED,,mantisbt/mantisbt,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-4vpf-w7qv-5h3q,ghsa:GHSA-4vpf-w7qv-5h3q;osv:Packagist:mantisbt/mantisbt,MantisBT: Injection of TIME_TRACKING and REMINDER Notes via REST and SOAP APIs
CVE-2026-52882,RESERVED,,mantisbt/mantisbt,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-3v2j-6fw9-f57c,ghsa:GHSA-3v2j-6fw9-f57c;osv:Packagist:mantisbt/mantisbt,MantisBT: REST and SOAP API Issue Update Accepts Unreleased Product Versions From Updaters
CVE-2026-52881,RESERVED,,mantisbt/mantisbt,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-vcrw-4xvv-jh49,ghsa:GHSA-vcrw-4xvv-jh49;osv:Packagist:mantisbt/mantisbt,MantisBT: Reflected XSS in admin/install.php via unescaped printf 
CVE-2026-52847,RESERVED,,mantisbt/mantisbt,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-77x8-3v3h-hrhv,ghsa:GHSA-77x8-3v3h-hrhv;osv:Packagist:mantisbt/mantisbt,MantisBT: Reflected XSS in admin/install.php
CVE-2026-54451,RESERVED,,protobuf,Hex,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-rv48-qqj5-crxg,ghsa:GHSA-rv48-qqj5-crxg;osv:Hex:protobuf,Protobuf: Unbounded recursion depth in embedded-message decoding
CVE-2026-54447,RESERVED,,garminconnect,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-wjhr-76vg-2hvc,ghsa:GHSA-wjhr-76vg-2hvc;osv:PyPI:garminconnect,garminconnect Has Insecure Permission Assignment for Garmin OAuth Token Store
CVE-2026-49280,RESERVED,,mantisbt/mantisbt,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-m7ph-9558-mrx3,ghsa:GHSA-m7ph-9558-mrx3;osv:Packagist:mantisbt/mantisbt,MantisBT: REST API unauthorized Issue status change
CVE-2026-49273,RESERVED,,mantisbt/mantisbt,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-v84x-qvhg-f36r,ghsa:GHSA-v84x-qvhg-f36r;osv:Packagist:mantisbt/mantisbt,MantisBT: Remote Code Execution via eval() Class Hoisting in adm_config_set.php
CVE-2026-47156,RESERVED,,mantisbt/mantisbt,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-c2xg-qjqw-2v98,ghsa:GHSA-c2xg-qjqw-2v98;osv:Packagist:mantisbt/mantisbt,MantisBT: SOAP API Authentication Bypass with Privilege Escalation to Administrator
CVE-2026-47142,RESERVED,,mantisbt/mantisbt,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,36,864,True,2026-07-15,2,"ghsa,osv",https://github.com/advisories/GHSA-mw6p-33vw-46cc,ghsa:GHSA-mw6p-33vw-46cc;osv:Packagist:mantisbt/mantisbt,MantisBT: SQL Injection via history_order Configuration Value
CVE-2026-15916,RESERVED,,drupal/core,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,36,864,True,2026-07-15,1,osv,https://osv.dev/list?q=CVE-2026-15916,osv:Packagist:drupal/core,The Image module allows you to define and configure image fields.  The module doesn't sufficiently check access to image style derivatives when those files are served via a file st
CVE-2026-15917,RESERVED,,drupal/core,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,36,864,True,2026-07-15,1,osv,https://osv.dev/list?q=CVE-2026-15917,osv:Packagist:drupal/core,"Drupal core 11.2 and above integrate the HTMX JavaScript library.  Drupal core's XSS filter does not sufficiently sanitize certain HTMX attributes, which can lead to a cross-site s"
CVE-2026-55805,RESERVED,,drupal/core,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,36,864,True,2026-07-15,1,osv,https://osv.dev/list?q=CVE-2026-55805,osv:Packagist:drupal/core,"The Layout Builder module doesn't sufficiently sanitize block labels in certain scenarios, which can lead to a cross-site scripting (XSS) vulnerability.  This is mitigated by the f"
CVE-2026-73149,RESERVED,Red Hat,svxlink,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,35,840,True,2026-07-16,3,"debian,redhat,ubuntu",https://access.redhat.com/security/cve/CVE-2026-73149,debian:svxlink;redhat:CVE-2026-73149;ubuntu:CVE-2026-73149, [GHSA-mh75-5pr3-qv2p: NetRx: out-of-bounds read via unvalidated MsgAudio length]
CVE-2026-52724,RESERVED,,github.com/kumahq/kuma/v2,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,35,840,True,2026-07-16,2,"ghsa,osv",https://github.com/advisories/GHSA-wvmp-6r4v-j6cv,ghsa:GHSA-wvmp-6r4v-j6cv;osv:Go:github.com/kumahq/kuma/v2,kuma-dp connects to control plane without verifying TLS certificate when no CA is configured
CVE-2026-54076,RESERVED,,com.arcadedb,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,35,840,True,2026-07-16,2,"ghsa,osv",https://github.com/advisories/GHSA-vg6x-6pg9-6qwg,ghsa:GHSA-vg6x-6pg9-6qwg;osv:Maven:com.arcadedb:arcadedb-engine,ArcadeDB: Read-only users can mutate database schema (incomplete fix of CVE-2026-44221)
CVE-2026-54077,RESERVED,,com.arcadedb,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,35,840,True,2026-07-16,2,"ghsa,osv",https://github.com/advisories/GHSA-8w86-m9h8-hvqg,ghsa:GHSA-8w86-m9h8-hvqg;osv:Maven:com.arcadedb:arcadedb-engine,ArcadeDB: IMPORT DATABASE allows SSRF and arbitrary local file read by authenticated users
CVE-2026-54542,RESERVED,,nimiq-primitives,crates.io,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,35,840,True,2026-07-16,2,"ghsa,osv",https://github.com/advisories/GHSA-5rg2-xv9j-gv5p,ghsa:GHSA-5rg2-xv9j-gv5p;osv:crates.io:nimiq-primitives,nimiq-primitives: Out-of-bounds panic in KeyNibbles::Add from oversized child suffix in a deserialized proof
CVE-2026-54541,RESERVED,,nimiq-primitives,crates.io,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,35,840,True,2026-07-16,2,"ghsa,osv",https://github.com/advisories/GHSA-46wq-28cx-mhw4,ghsa:GHSA-46wq-28cx-mhw4;osv:crates.io:nimiq-primitives,nimiq-primitives: Panic in TrieProof::verify via child_index unwrap on equal-length keys
CVE-2026-52832,RESERVED,,github.com/nuclio/nuclio,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,35,840,True,2026-07-16,2,"ghsa,osv",https://github.com/advisories/GHSA-wpcj-rmv4-86qg,ghsa:GHSA-wpcj-rmv4-86qg;osv:Go:github.com/nuclio/nuclio,Nuclio: Unauthenticated path traversal in spec.handler allows arbitrary file write in Dashboard container
CVE-2026-52833,RESERVED,,github.com/nuclio/nuclio,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,35,840,True,2026-07-16,2,"ghsa,osv",https://github.com/advisories/GHSA-3v79-m2cg-89ww,ghsa:GHSA-3v79-m2cg-89ww;osv:Go:github.com/nuclio/nuclio,Nuclio: Unsanitized runtimeAttributes.repositories injected into Groovy build.gradle leads to build-time RCE
CVE-2026-53714,RESERVED,,github.com/envoyproxy/gateway,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,35,840,True,2026-07-16,2,"ghsa,osv",https://github.com/advisories/GHSA-22xc-xg2r-9j7v,ghsa:GHSA-22xc-xg2r-9j7v;osv:Go:github.com/envoyproxy/gateway,Envoy Gateway: xDS Control Plane Information Disclosure when operating in GatewayNamespaceMode 
CVE-2026-53713,RESERVED,,github.com/envoyproxy/gateway,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,35,840,True,2026-07-16,2,"ghsa,osv",https://github.com/advisories/GHSA-wcrf-9vrr-854f,ghsa:GHSA-wcrf-9vrr-854f;osv:Go:github.com/envoyproxy/gateway,Envoy Gateway: Authentication Bypass via Improper Input Validation in EnvoyExtensionPolicy Lua Allows Secret Disclosure
CVE-2026-53715,RESERVED,,github.com/envoyproxy/gateway,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,35,840,True,2026-07-16,2,"ghsa,osv",https://github.com/advisories/GHSA-8fv2-88gg-hm7q,ghsa:GHSA-8fv2-88gg-hm7q;osv:Go:github.com/envoyproxy/gateway,Envoy Gateway: Wasm cache ServeHTTP reads mappingPath2Cache without lock
CVE-2026-53717,RESERVED,,github.com/envoyproxy/gateway,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,35,840,True,2026-07-16,2,"ghsa,osv",https://github.com/advisories/GHSA-h7pq-86h8-rp5x,ghsa:GHSA-h7pq-86h8-rp5x;osv:Go:github.com/envoyproxy/gateway,"Envoy Gateway: OCI layer extraction allocates make([]byte, h.Size) from untrusted tar header"
CVE-2026-53719,RESERVED,,github.com/envoyproxy/gateway,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,35,840,True,2026-07-16,2,"ghsa,osv",https://github.com/advisories/GHSA-m2v6-2jmh-4c68,ghsa:GHSA-m2v6-2jmh-4c68;osv:Go:github.com/envoyproxy/gateway,Envoy Gateway: Nil-dereference when SecurityPolicy targets TCPRoute without spec.authorization
CVE-2026-53716,RESERVED,,github.com/envoyproxy/gateway,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,35,840,True,2026-07-16,2,"ghsa,osv",https://github.com/advisories/GHSA-cxpq-8v7q-cg56,ghsa:GHSA-cxpq-8v7q-cg56;osv:Go:github.com/envoyproxy/gateway,Envoy Gateway: Wasm HTTP fetch decompresses gzip without output-size limit
CVE-2026-53718,RESERVED,,github.com/envoyproxy/gateway,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,35,840,True,2026-07-16,2,"ghsa,osv",https://github.com/advisories/GHSA-fcrp-7gc2-93g7,ghsa:GHSA-fcrp-7gc2-93g7;osv:Go:github.com/envoyproxy/gateway,Envoy Gateway custom backendRef cross-namespace ReferenceGrant bypass
CVE-2026-50166,RESERVED,,github.com/kumahq/kuma/v2,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,35,840,True,2026-07-16,2,"ghsa,osv",https://github.com/advisories/GHSA-v95x-xhq5-4929,ghsa:GHSA-v95x-xhq5-4929;osv:Go:github.com/kumahq/kuma/v2,kumactl connects to control plane without verifying TLS certificate when no CA is configured
