cve_id,state,days_public,hours_public,public_date,clock_known,past_expectation,rule,rule_strength,rule_certainty,rule_basis,self_disclosed,own_feed_date,earliest_other_date,owner_nameable,veto_evaluated,clock_origin,advisory_date,advisory_days_public,sources,feed_count,indep_sources,single_origin,refs,advisory_url,vendor,package,ecosystem,description,state_verified_this_run
CVE-2026-73147,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-15,40,"debian,redhat,ubuntu",3,3,False,debian:svxlink;redhat:CVE-2026-73147;ubuntu:CVE-2026-73147,https://access.redhat.com/security/cve/CVE-2026-73147,Red Hat,svxlink,,[GHSA-pc2g-2p95-4cr5: TCL command injection in reflector client],True
CVE-2026-73141,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-15,40,"debian,redhat,ubuntu",3,3,False,debian:svxlink;redhat:CVE-2026-73141;ubuntu:CVE-2026-73141,https://access.redhat.com/security/cve/CVE-2026-73141,Red Hat,svxlink,,[GHSA-xmcv-mjpv-x46q: Audio decoders: stack VLA exhaustion],True
CVE-2026-58196,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-pr64-jmmf-jp54;osv:Go:github.com/stacklok/toolhive,https://github.com/advisories/GHSA-pr64-jmmf-jp54,,github.com/stacklok/toolhive,Go,"ToolHive: SSRF in remote MCP server authentication discovery (host-side, bypasses container isolation)",True
CVE-2026-54504,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-6f5r-5672-72j7;osv:npm:@andrea9293/mcp-documentation-server,https://github.com/advisories/GHSA-6f5r-5672-72j7,,@andrea9293/mcp-documentation-server,npm,@andrea9293/mcp-documentation-server: Web UI API binds to all interfaces without authentication by default,True
CVE-2026-50285,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-ggw3-5987-rx77;osv:Go:github.com/pomerium/pomerium,https://github.com/advisories/GHSA-ggw3-5987-rx77,,github.com/pomerium/pomerium,Go,Pomerium Pre-Auth Memory Exhaustion via Unbounded zstd Decompression in HPKE Callback,True
CVE-2026-50276,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-p5f6-rccc-jv98;osv:RubyGems:datadog,https://github.com/advisories/GHSA-p5f6-rccc-jv98,,datadog,RubyGems,dd-trace-rb: Improper parsing of W3C baggage headers may lead to DoS,True
CVE-2026-50270,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-74xj-wh4w-vqxc;osv:Maven:com.datadoghq:dd-java-agent,https://github.com/advisories/GHSA-74xj-wh4w-vqxc,,com.datadoghq,Maven,dd-trace-java: Improper parsing of W3C baggage headers may lead to DoS,True
CVE-2026-54495,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-398h-7f66-3h4p;osv:Go:github.com/open-feature/open-feature-operator,https://github.com/advisories/GHSA-398h-7f66-3h4p,,github.com/open-feature/open-feature-operator,Go,open-feature-operator: Cross-namespace FeatureFlagSource and InProcessConfiguration resolution exposes spec contents on multi-tenant clusters,True
CVE-2026-54254,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-f5pf-q7c7-m3vv;osv:PyPI:cyberdrop-dl-patched,https://github.com/advisories/GHSA-f5pf-q7c7-m3vv,,cyberdrop-dl-patched,PyPI,Pixeldrain API key shared with unverified thirdparty sites,True
CVE-2026-54452,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-xgch-x3mx-cm3c;osv:Go:github.com/doyensec/safeurl,https://github.com/advisories/GHSA-xgch-x3mx-cm3c,,github.com/doyensec/safeurl,Go,safeurl is Missing IPv6 CIDR Ranges in Blocklist,True
CVE-2026-54450,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-pph6-vfjv-vpjw;osv:Go:github.com/stacklok/toolhive,https://github.com/advisories/GHSA-pph6-vfjv-vpjw,,github.com/stacklok/toolhive,Go,"ToolHive: SSRF guard misses IPv6 NAT64 ranges (64:ff9b::/96, 64:ff9b:1::/48), allowing metadata/internal access behind a NAT64 gateway",True
CVE-2026-62944,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-h2wf-967x-gxvw;osv:Packagist:mantisbt/mantisbt,https://github.com/advisories/GHSA-h2wf-967x-gxvw,,mantisbt/mantisbt,Packagist,MantisBT: Stored XSS in print_all_bug_page_word.php,True
CVE-2026-52883,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-4vpf-w7qv-5h3q;osv:Packagist:mantisbt/mantisbt,https://github.com/advisories/GHSA-4vpf-w7qv-5h3q,,mantisbt/mantisbt,Packagist,MantisBT: Injection of TIME_TRACKING and REMINDER Notes via REST and SOAP APIs,True
CVE-2026-52882,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-3v2j-6fw9-f57c;osv:Packagist:mantisbt/mantisbt,https://github.com/advisories/GHSA-3v2j-6fw9-f57c,,mantisbt/mantisbt,Packagist,MantisBT: REST and SOAP API Issue Update Accepts Unreleased Product Versions From Updaters,True
CVE-2026-52881,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-vcrw-4xvv-jh49;osv:Packagist:mantisbt/mantisbt,https://github.com/advisories/GHSA-vcrw-4xvv-jh49,,mantisbt/mantisbt,Packagist,MantisBT: Reflected XSS in admin/install.php via unescaped printf,True
CVE-2026-52847,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-77x8-3v3h-hrhv;osv:Packagist:mantisbt/mantisbt,https://github.com/advisories/GHSA-77x8-3v3h-hrhv,,mantisbt/mantisbt,Packagist,MantisBT: Reflected XSS in admin/install.php,True
CVE-2026-54451,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-rv48-qqj5-crxg;osv:Hex:protobuf,https://github.com/advisories/GHSA-rv48-qqj5-crxg,,protobuf,Hex,Protobuf: Unbounded recursion depth in embedded-message decoding,True
CVE-2026-54447,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-wjhr-76vg-2hvc;osv:PyPI:garminconnect,https://github.com/advisories/GHSA-wjhr-76vg-2hvc,,garminconnect,PyPI,garminconnect Has Insecure Permission Assignment for Garmin OAuth Token Store,True
CVE-2026-49280,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-m7ph-9558-mrx3;osv:Packagist:mantisbt/mantisbt,https://github.com/advisories/GHSA-m7ph-9558-mrx3,,mantisbt/mantisbt,Packagist,MantisBT: REST API unauthorized Issue status change,True
CVE-2026-49273,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-v84x-qvhg-f36r;osv:Packagist:mantisbt/mantisbt,https://github.com/advisories/GHSA-v84x-qvhg-f36r,,mantisbt/mantisbt,Packagist,MantisBT: Remote Code Execution via eval() Class Hoisting in adm_config_set.php,True
CVE-2026-47156,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-c2xg-qjqw-2v98;osv:Packagist:mantisbt/mantisbt,https://github.com/advisories/GHSA-c2xg-qjqw-2v98,,mantisbt/mantisbt,Packagist,MantisBT: SOAP API Authentication Bypass with Privilege Escalation to Administrator,True
CVE-2026-47142,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-15,40,"ghsa,osv",2,1,True,ghsa:GHSA-mw6p-33vw-46cc;osv:Packagist:mantisbt/mantisbt,https://github.com/advisories/GHSA-mw6p-33vw-46cc,,mantisbt/mantisbt,Packagist,MantisBT: SQL Injection via history_order Configuration Value,True
CVE-2026-15916,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-15,40,osv,1,1,True,osv:Packagist:drupal/core,https://osv.dev/list?q=CVE-2026-15916,,drupal/core,Packagist,The Image module allows you to define and configure image fields.,True
CVE-2026-15917,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-15,40,osv,1,1,True,osv:Packagist:drupal/core,https://osv.dev/list?q=CVE-2026-15917,,drupal/core,Packagist,Drupal core 11.2 and above integrate the HTMX JavaScript library.,True
CVE-2026-55805,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-15,40,osv,1,1,True,osv:Packagist:drupal/core,https://osv.dev/list?q=CVE-2026-55805,,drupal/core,Packagist,"The Layout Builder module doesn't sufficiently sanitize block labels in certain scenarios, which can lead to a cross-site scripting (XSS) vulnerability.",True
CVE-2026-73149,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-16,39,"debian,redhat,ubuntu",3,3,False,debian:svxlink;redhat:CVE-2026-73149;ubuntu:CVE-2026-73149,https://access.redhat.com/security/cve/CVE-2026-73149,Red Hat,svxlink,,[GHSA-mh75-5pr3-qv2p: NetRx: out-of-bounds read via unvalidated MsgAudio length],True
CVE-2026-52724,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-16,39,"ghsa,osv",2,1,True,ghsa:GHSA-wvmp-6r4v-j6cv;osv:Go:github.com/kumahq/kuma/v2,https://github.com/advisories/GHSA-wvmp-6r4v-j6cv,,github.com/kumahq/kuma/v2,Go,kuma-dp connects to control plane without verifying TLS certificate when no CA is configured,True
CVE-2026-54076,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-16,39,"ghsa,osv",2,1,True,ghsa:GHSA-vg6x-6pg9-6qwg;osv:Maven:com.arcadedb:arcadedb-engine,https://github.com/advisories/GHSA-vg6x-6pg9-6qwg,,com.arcadedb,Maven,ArcadeDB: Read-only users can mutate database schema (incomplete fix of CVE-2026-44221),True
CVE-2026-54077,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-16,39,"ghsa,osv",2,1,True,ghsa:GHSA-8w86-m9h8-hvqg;osv:Maven:com.arcadedb:arcadedb-engine,https://github.com/advisories/GHSA-8w86-m9h8-hvqg,,com.arcadedb,Maven,ArcadeDB: IMPORT DATABASE allows SSRF and arbitrary local file read by authenticated users,True
CVE-2026-54542,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-16,39,"ghsa,osv",2,1,True,ghsa:GHSA-5rg2-xv9j-gv5p;osv:crates.io:nimiq-primitives,https://github.com/advisories/GHSA-5rg2-xv9j-gv5p,,nimiq-primitives,crates.io,nimiq-primitives: Out-of-bounds panic in KeyNibbles::Add from oversized child suffix in a deserialized proof,True
CVE-2026-54541,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-16,39,"ghsa,osv",2,1,True,ghsa:GHSA-46wq-28cx-mhw4;osv:crates.io:nimiq-primitives,https://github.com/advisories/GHSA-46wq-28cx-mhw4,,nimiq-primitives,crates.io,nimiq-primitives: Panic in TrieProof::verify via child_index unwrap on equal-length keys,True
CVE-2026-52832,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-16,39,"ghsa,osv",2,1,True,ghsa:GHSA-wpcj-rmv4-86qg;osv:Go:github.com/nuclio/nuclio,https://github.com/advisories/GHSA-wpcj-rmv4-86qg,,github.com/nuclio/nuclio,Go,Nuclio: Unauthenticated path traversal in spec.handler allows arbitrary file write in Dashboard container,True
CVE-2026-52833,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-16,39,"ghsa,osv",2,1,True,ghsa:GHSA-3v79-m2cg-89ww;osv:Go:github.com/nuclio/nuclio,https://github.com/advisories/GHSA-3v79-m2cg-89ww,,github.com/nuclio/nuclio,Go,Nuclio: Unsanitized runtimeAttributes.repositories injected into Groovy build.gradle leads to build-time RCE,True
CVE-2026-53714,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-16,39,"ghsa,osv",2,1,True,ghsa:GHSA-22xc-xg2r-9j7v;osv:Go:github.com/envoyproxy/gateway,https://github.com/advisories/GHSA-22xc-xg2r-9j7v,,github.com/envoyproxy/gateway,Go,Envoy Gateway: xDS Control Plane Information Disclosure when operating in GatewayNamespaceMode,True
CVE-2026-53713,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-16,39,"ghsa,osv",2,1,True,ghsa:GHSA-wcrf-9vrr-854f;osv:Go:github.com/envoyproxy/gateway,https://github.com/advisories/GHSA-wcrf-9vrr-854f,,github.com/envoyproxy/gateway,Go,Envoy Gateway: Authentication Bypass via Improper Input Validation in EnvoyExtensionPolicy Lua Allows Secret Disclosure,True
CVE-2026-53715,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-16,39,"ghsa,osv",2,1,True,ghsa:GHSA-8fv2-88gg-hm7q;osv:Go:github.com/envoyproxy/gateway,https://github.com/advisories/GHSA-8fv2-88gg-hm7q,,github.com/envoyproxy/gateway,Go,Envoy Gateway: Wasm cache ServeHTTP reads mappingPath2Cache without lock,True
CVE-2026-53717,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-16,39,"ghsa,osv",2,1,True,ghsa:GHSA-h7pq-86h8-rp5x;osv:Go:github.com/envoyproxy/gateway,https://github.com/advisories/GHSA-h7pq-86h8-rp5x,,github.com/envoyproxy/gateway,Go,"Envoy Gateway: OCI layer extraction allocates make([]byte, h.Size) from untrusted tar header",True
CVE-2026-53719,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-16,39,"ghsa,osv",2,1,True,ghsa:GHSA-m2v6-2jmh-4c68;osv:Go:github.com/envoyproxy/gateway,https://github.com/advisories/GHSA-m2v6-2jmh-4c68,,github.com/envoyproxy/gateway,Go,Envoy Gateway: Nil-dereference when SecurityPolicy targets TCPRoute without spec.authorization,True
CVE-2026-53716,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-16,39,"ghsa,osv",2,1,True,ghsa:GHSA-cxpq-8v7q-cg56;osv:Go:github.com/envoyproxy/gateway,https://github.com/advisories/GHSA-cxpq-8v7q-cg56,,github.com/envoyproxy/gateway,Go,Envoy Gateway: Wasm HTTP fetch decompresses gzip without output-size limit,True
CVE-2026-53718,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-16,39,"ghsa,osv",2,1,True,ghsa:GHSA-fcrp-7gc2-93g7;osv:Go:github.com/envoyproxy/gateway,https://github.com/advisories/GHSA-fcrp-7gc2-93g7,,github.com/envoyproxy/gateway,Go,Envoy Gateway custom backendRef cross-namespace ReferenceGrant bypass,True
CVE-2026-50166,RESERVED,39,936,2026-07-16,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-16,39,"ghsa,osv",2,1,True,ghsa:GHSA-v95x-xhq5-4929;osv:Go:github.com/kumahq/kuma/v2,https://github.com/advisories/GHSA-v95x-xhq5-4929,,github.com/kumahq/kuma/v2,Go,kumactl connects to control plane without verifying TLS certificate when no CA is configured,True
CVE-2026-62321,RESERVED,38,912,2026-07-17,True,False,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,tracker,,,"alpine,debian,ubuntu",3,3,False,alpine:netatalk;debian:netatalk;ubuntu:CVE-2026-62321,https://ubuntu.com/security/CVE-2026-62321,Ubuntu,netatalk,,netatalk,True
CVE-2026-62320,RESERVED,38,912,2026-07-17,True,False,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,tracker,,,"alpine,debian,ubuntu",3,3,False,alpine:netatalk;debian:netatalk;ubuntu:CVE-2026-62320,https://ubuntu.com/security/CVE-2026-62320,Ubuntu,netatalk,,netatalk,True
CVE-2026-62319,RESERVED,38,912,2026-07-17,True,False,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,tracker,,,"alpine,debian,ubuntu",3,3,False,alpine:netatalk;debian:netatalk;ubuntu:CVE-2026-62319,https://ubuntu.com/security/CVE-2026-62319,Ubuntu,netatalk,,netatalk,True
CVE-2026-62318,RESERVED,38,912,2026-07-17,True,False,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,tracker,,,"alpine,debian,ubuntu",3,3,False,alpine:netatalk;debian:netatalk;ubuntu:CVE-2026-62318,https://ubuntu.com/security/CVE-2026-62318,Ubuntu,netatalk,,netatalk,True
CVE-2026-54246,RESERVED,38,912,2026-07-17,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-17,38,"ghsa,osv",2,1,True,ghsa:GHSA-5587-2x54-jj6h;osv:Go:github.com/zalando/skipper,https://github.com/advisories/GHSA-5587-2x54-jj6h,,github.com/zalando/skipper,Go,Skipper's routesrv-no-auth component: All routesrv API Endpoints Lack Authentication,True
CVE-2026-55177,RESERVED,38,912,2026-07-17,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-17,38,"ghsa,osv",2,1,True,ghsa:GHSA-r95q-fp26-h3hc;osv:npm:@tak-ps/cloudtak,https://github.com/advisories/GHSA-r95q-fp26-h3hc,,@tak-ps/cloudtak,npm,CloudTAK: Authenticated full-read SSRF in the /api/esri* routes — user-controlled URL fetched with no IP-classification guard,True
CVE-2026-54559,RESERVED,38,912,2026-07-17,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-17,38,"ghsa,osv",2,1,True,ghsa:GHSA-56r5-2p2f-7cxp;osv:PyPI:pocketsphinx,https://github.com/advisories/GHSA-56r5-2p2f-7cxp,,pocketsphinx,PyPI,PocketSphinx: Buffer overflows in language and acoustic model loading code,True
CVE-2026-53496,RESERVED,38,912,2026-07-17,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-17,38,"ghsa,osv",2,1,True,ghsa:GHSA-g77h-45rf-hcx4;osv:npm:exifreader,https://github.com/advisories/GHSA-g77h-45rf-hcx4,,exifreader,npm,ExifReader HEIC/AVIF ISO-BMFF parser throws uncaught RangeError on truncated boxes,True
CVE-2026-54567,RESERVED,38,912,2026-07-17,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-17,38,"ghsa,osv",2,1,True,ghsa:GHSA-937x-gpqr-72gg;osv:PyPI:flask-reuploaded,https://github.com/advisories/GHSA-937x-gpqr-72gg,,flask-reuploaded,PyPI,Flask-Reuploaded: Extension-denylist bypass via case-folding asymmetry in name-override path (incomplete-fix variant of CVE-2026-27641),True
CVE-2026-54561,RESERVED,38,912,2026-07-17,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-17,38,"ghsa,osv",2,1,True,ghsa:GHSA-f7wf-v2vw-mpcx;osv:npm:mcp-memory-keeper,https://github.com/advisories/GHSA-f7wf-v2vw-mpcx,,mcp-memory-keeper,npm,mcp-memory-keeper: Arbitrary local file read in context_import via unvalidated filePath,True
CVE-2026-54546,RESERVED,38,912,2026-07-17,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-17,38,"ghsa,osv",2,1,True,ghsa:GHSA-vqrw-qphh-p34v;osv:npm:@tak-ps/cloudtak,https://github.com/advisories/GHSA-vqrw-qphh-p34v,,@tak-ps/cloudtak,npm,TAK-PS-Stats Web UI: Authenticated full-read SSRF in CloudTAK basemap import (PUT /api/basemap) — no IP-classification guard,True
CVE-2026-54547,RESERVED,38,912,2026-07-17,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-17,38,"ghsa,osv",2,1,True,ghsa:GHSA-2v2f-mvfg-ph56;osv:PyPI:meta-ads-mcp,https://github.com/advisories/GHSA-2v2f-mvfg-ph56,,meta-ads-mcp,PyPI,meta-ads-mcp: X-Pipeboard-Token Header Auth Bypass Reuses Operator Meta Token,True
CVE-2026-54549,RESERVED,38,912,2026-07-17,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-17,38,"ghsa,osv",2,1,True,ghsa:GHSA-45gf-fjxp-cjpq;osv:PyPI:meta-ads-mcp,https://github.com/advisories/GHSA-45gf-fjxp-cjpq,,meta-ads-mcp,PyPI,meta-ads-mcp: Server-Side Request Forgery (SSRF) in `upload_ad_image` via Unrestricted `image_url` Fetch,True
CVE-2026-54503,RESERVED,38,912,2026-07-17,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-17,38,"ghsa,osv",2,1,True,ghsa:GHSA-4r4f-gg25-rmg5;osv:PyPI:plone-app-textfield,https://github.com/advisories/GHSA-4r4f-gg25-rmg5,,plone-app-textfield,PyPI,plone.app.textfield: Stored XSS by spoofing mime type,True
CVE-2026-54247,RESERVED,38,912,2026-07-17,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-17,38,"ghsa,osv",2,1,True,ghsa:GHSA-cwxq-rc9x-2jvv;osv:Go:github.com/zalando/skipper,https://github.com/advisories/GHSA-cwxq-rc9x-2jvv,,github.com/zalando/skipper,Go,Skipper: Unbounded Request Body Read in Admission Webhook Causes Memory Exhaustion DoS,True
